Article_ID;Sentence;Compound;Date
114549;"""We saw a little bit more [Argentine] farmers' selling of corn and wheat.""";0.0;2016-02-03 00:00:00
114549;in contrast to the scrapping of levies on corn and wheat.;0.0;2016-02-03 00:00:00
114702;Stephen Crabb: The Welsh secretarytoldthe Cardiff Business Club last week that if the prime ministers renegotiation is successful and he secures the reforms he has spelt out.;0.7269;2016-02-03 00:00:00
114723;4  Feb 2016. by Mike Verdin South Africa faces record imports of wheat.;0.0;2016-02-04 00:00:00
114723;as well as corn South Africa faces record imports of wheat.;0.2732;2016-02-04 00:00:00
114723;Record wheat imports However.;0.0;2016-02-04 00:00:00
114723;the USDA bureau also forecast the knock.on effects of the drought sending South Africa's wheat imports to a record high of 2.0m tonnes in the year starting in May 2015. as high prices drive consumption from white maize  the regional food staple  to other grains.;0.0;2016-02-04 00:00:00
114723;whose estimate for wheat imports is 200.000 tonnes above the official USDA estimate.;0.0;2016-02-04 00:00:00
114723;"""White corn prices are currently trading higher than wheat prices as white corn is not freely available on the world market.""";-0.3412;2016-02-04 00:00:00
114723;"""Consumers can substitute white corn products for wheat or rice products on price preference.""";0.0;2016-02-04 00:00:00
114723;forecast that South Africa faces a weak wheat harvest this year too.;-0.4404;2016-02-04 00:00:00
114723;east African dryness too The USDA bureau's elevated wheat import forecast is the latest in a series of increased estimates for African countries.;0.2732;2016-02-04 00:00:00
114723;despite grain supply niggles Maghreb drought to lift Moroccan wheat imports South African corn crop to fall... but not as sharply as feared Drought will push SA corn imports to record levels.;-0.6486;2016-02-04 00:00:00
114724;increased competition for export markets and a strong dollar continued to weigh on international wheat and maize prices.;0.6597;2016-02-04 00:00:00
114724;"The agency lifted by 3.8m tonnes to 210.7m tonnes its estimate for wheat stocks at the close of 2015.16 citing ""upward adjustments to earlier forecasts in Argentina.";0.0;2016-02-04 00:00:00
114724;"""dry weather forced Ukraine to sharply cut the area under wheat"".";-0.6249;2016-02-04 00:00:00
114724;flagging the drop in US sowings of winter wheat.;-0.2732;2016-02-04 00:00:00
114724;but still leans bullish South Africa faces record imports of wheat.;0.0;2016-02-04 00:00:00
114725;despite grain supply niggles South Africa faces record imports of wheat.;0.0;2016-02-04 00:00:00
114834;The latter also makes a citrusy Half Moon Orchard Gin using an apple.and.wheat base (though theres nothing much apple.y about the taste).;0.0;2016-02-04 00:00:00
114834;and Honeycrisp) with a four.grain whiskey (39 percent winter wheat.;0.0;2016-02-04 00:00:00
114887;Export levies for corn and wheat were ditched entirely.;0.0;2016-02-05 00:00:00
114888;5  Feb 2016. by Agrimoney.com EU poised for third successive bumper wheat harvest The European Union is poised for a third successive bumper wheat crop.;0.7351;2016-02-05 00:00:00
114888;their forecast for the overall EU wheat harvest.;0.0;2016-02-05 00:00:00
114888;The upgrade reflected in the main better prospects for the soft wheat harvest.;0.6249;2016-02-05 00:00:00
114888;the lack of winter wheat needing replanting thanks to the mild winter.;0.1531;2016-02-05 00:00:00
114888;on wheat area.;0.0;2016-02-05 00:00:00
114888;"on Thursday said that ""wheat plantings in the EU are anticipated to be slightly down"".";0.0;2016-02-05 00:00:00
114888;The International  Grains Council has forecast overall wheat area.;0.0;2016-02-05 00:00:00
114890;5  Feb 2016. by Mike Verdin Egypt ditches second wheat tender this week.;0.0;2016-02-05 00:00:00
114890;scrapped a tender for wheat.;0.0;2016-02-05 00:00:00
114890;the event attracted offers of just four cargos of wheat  two from France.;0.4215;2016-02-05 00:00:00
114890;the last before Egypt's wheat purchases because shrouded in concerns over credit.;0.3818;2016-02-05 00:00:00
114890;The price of the wheat offered was .;0.0;2016-02-05 00:00:00
114890;"with plenty of wheat around.""";0.0;2016-02-05 00:00:00
114890;February 5 Soufflet: 60.000 tonnes of French wheat.;0.0;2016-02-05 00:00:00
114890;at $186.64 a tonne Union Co: 60.000 tonnes of Russian wheat.;0.0;2016-02-05 00:00:00
114890;at $190.41 a tonne Cargill: 60.000 tonnes of French wheat.;0.0;2016-02-05 00:00:00
114890;at $192.00 a tonne Ameropa: 60.000 tonnes ofRomanian wheat.;0.0;2016-02-05 00:00:00
114890;Algeria bought milling wheat at $178 a tonne including freight.;0.0;2016-02-05 00:00:00
114890;of French wheat for $186.63 a tonne  was 2.7% than at the December 23 tender which represented the last before Egyptian credit and ergot worries emerged.;-0.0516;2016-02-05 00:00:00
114890;when three shipments of French wheat were delayed off the port of Dunkirk awaiting letters of credit  in essence.;0.1779;2016-02-05 00:00:00
114890;Egypt attracted further controversy by rejecting a cargo of French wheat over containing a trace of ergot which would.;-0.0516;2016-02-05 00:00:00
114890;Paris wheat futures fall The impact on markets of Egypt's move was to extend a decline in Paris futures.;0.1779;2016-02-05 00:00:00
114890;The $178 a tonne that Algeria reportedly paid this week for wheat was comfortably below market prices which had been quotedin France.;0.4215;2016-02-05 00:00:00
114890;RELATED ARTICLES South Africa faces record imports of wheat.;0.0;2016-02-05 00:00:00
114890;as well as corn Farmers lift use of winter wheat as pasture in US South Egypt axes wheat tender.;0.2732;2016-02-05 00:00:00
114890;after ergot clampdown earns industry snub Paris wheat hits contract low after Egypt rejects French cargo   /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.7579;2016-02-05 00:00:00
115096;(+1.862) Kansas wheat: .20.119.;0.0;2016-02-08 00:00:00
115096;(+5.123) Chicago wheat: .48.685.;0.0;2016-02-08 00:00:00
115096;Hogs in demand In wheat too.;-0.128;2016-02-08 00:00:00
115096;short.covering of 2.014 in Chicago soft red winter wheat futures and options was less than expected.;0.0;2016-02-08 00:00:00
115096;And hedge funds extended their net short in Kansas City hard red winter wheat futures and options by 3.610 lots to 20.119 contracts.;-0.1027;2016-02-08 00:00:00
115097;as Russia says it does not intend to create obstacles for wheat exporters.;-0.529;2016-02-08 00:00:00
115097;Russian wheat exports so far this season.;0.0;2016-02-08 00:00:00
115097;High production Russian wheat exports have been spurred by strong production.;0.5106;2016-02-08 00:00:00
115097;Export decision Separately on Monday Russia's first deputy agriculture minister said that Russia was nearing a decision on wheat export duties.;0.0;2016-02-08 00:00:00
115097;There has been uncertainty about Russia's intentions regarding wheat duties.;-0.34;2016-02-08 00:00:00
115097;and 11.1m tonnes of wheat.;0.0;2016-02-08 00:00:00
115097;RELATED ARTICLES Shipping slump helps French wheat win Egyptian order Black Sea region key to meeting rising global grain demand   /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.7579;2016-02-08 00:00:00
115234;9  Feb 2016. by Mike Verdin Canadian wheat area to drop this year.;-0.2732;2016-02-09 00:00:00
115234;exports too Canada's wheat area will fall to a five.year low in 2016. undermined by knock.on effects of a more stable currency.;-0.2748;2016-02-09 00:00:00
115234;Canada's wheat area.;0.0;2016-02-09 00:00:00
115234;"partly at the expense of spring wheat.""";0.0;2016-02-09 00:00:00
115234;which accounts for the vast majority of wheat sowings.;0.0;2016-02-09 00:00:00
115234;seeing growth in winter crop and durum plantings more than offsetting a 2% decline in spring wheat area.;0.3818;2016-02-09 00:00:00
115234;"""Lower wheat supplies will limit Canadian wheat exports in 2016.17.""";-0.296;2016-02-09 00:00:00
115234;AAFC has forecast a wheat harvest of 29.2m tonnes.;0.0;2016-02-09 00:00:00
115237;9  Feb 2016. by Agrimoney.com Australian wheat prices to lose some of their resilience Australian wheat prices are to lose some of their resilience to the pressure which has sent international values near to multi.year lows.;-0.6908;2016-02-09 00:00:00
115237;Australian wheat prices have weathered the storm seen at a global level.;0.0;2016-02-09 00:00:00
115237;Need to compete But Rabobank forecast the premium of Australian wheat prices to global values todecline compared to global levels over 2016. as the need to find export markets grows.;0.4019;2016-02-09 00:00:00
115237;"""We anticipate that the basis between Australian and global wheat prices will ease slightly as we move through 2016.""";0.3612;2016-02-09 00:00:00
115237;"""With global wheat prices currently suppressed.";0.0;2016-02-09 00:00:00
115237;"Australian wheat prices will need to remain in touch with global prices to maintain competitiveness.""";0.0;2016-02-09 00:00:00
115237;The comments come too as lower freight rates have improved the competitiveness of wheat from distant origins to the Asian markets in which Australia has held something of a fiefdom on trade.;0.2263;2016-02-09 00:00:00
115237;for instance.sending a rare cargo of wheat to Indonesia late last year.;0.0;2016-02-09 00:00:00
115237;March New South Wales wheat futures traded at Aus$270 a tonne overnight.;0.0;2016-02-09 00:00:00
115237;US farmers have cut wheat plantings cut to low prices.;-0.6486;2016-02-09 00:00:00
115237;the Australian crop bureau Abares reported that wheat production was estimated to have risen by 5% in the harvest just finished.;0.0;2016-02-09 00:00:00
115237;the top wheat growing region.;0.3612;2016-02-09 00:00:00
115237;RELATED ARTICLES Canadian wheat area to drop this year.;-0.2732;2016-02-09 00:00:00
115237;exports too Black Sea grain exports to stay ample this season EU poised for third successive bumper wheat harvest  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.5719;2016-02-09 00:00:00
115238;after US hikes record world wheat stocks estimate Grain futures extended losses after much.watched crop report hiked its estimate for wheat inventories to a clear record.;-0.0258;2016-02-09 00:00:00
115238;raised by 6.8m tonnes to 238.9m tonnes its forecast for world wheat inventories at the close of 2015.16.;0.0;2016-02-09 00:00:00
115238;which took the wheat stocks estimate nearly 20m tonnes above last season's record high.;0.0;2016-02-09 00:00:00
115238;"much less in a global market awash in lower.priced wheat.""";0.0;2016-02-09 00:00:00
115238;the main boost to wheat inventory prospects came from China.;0.5994;2016-02-09 00:00:00
115238;"The USDA flagged Chinese government policies to ""reduce the food and feed uses of wheat in favour of other grains"".";0.4404;2016-02-09 00:00:00
115238;more global wheat stocks.;0.0;2016-02-09 00:00:00
115238;Besides being bearish for futures in wheat itself.;0.0;2016-02-09 00:00:00
115238;reflecting the switch from wheat.;0.0;2016-02-09 00:00:00
115238;Prices fall The data provoked further selling in markets which had already sustained successive negative sessions with Chicago wheat for March touching $4.55 a bushel.;-0.5719;2016-02-09 00:00:00
115238;"but negative for wheat and soybeans.""";-0.7227;2016-02-09 00:00:00
115239;after US hikes record world wheat stocks estimate US cotton sowings to rebound this year .;0.0;2016-02-09 00:00:00
115386;500.000.tonne upgrades in the Wasde to estimates for Argentina's newly.finished wheat harvest.;0.0;2016-02-10 00:00:00
115386;which will mean the country is a shipper of feed as well as milling wheat.;0.2732;2016-02-10 00:00:00
115386;"""Brokers indicate that there is a large volume of wheat below 10% of protein.""";0.0;2016-02-10 00:00:00
115386;RELATED ARTICLES Milling wheat prices soar in Argentina.;0.0;2016-02-10 00:00:00
115386;after US hikes record world wheat stocks estimate Argentine soy output prospects good .;0.6249;2016-02-10 00:00:00
115388;10  Feb 2016. by William Clarke Milling wheat prices soar in Argentina.;0.0;2016-02-10 00:00:00
115388;"after poor quality harvest Argentine millers are paying twice as much for wheat than a year ago thanks to the ""poorer.than.expected"" quality of the domestic harvest.";-0.0516;2016-02-10 00:00:00
115388;"Argentine mills are ""expected to have to use somewhat lower quality wheat this year"" after a harvest which.";-0.228;2016-02-10 00:00:00
115388;"""The average quality of the wheat produced is poorer than expected.";-0.3612;2016-02-10 00:00:00
115388;'More than double the price' And much higher protein wheat has been snaffled up by exporters.;0.0;2016-02-10 00:00:00
115388;including the ditching of wheat export duties and quotas.;0.0;2016-02-10 00:00:00
115388;"""Most of the higher quality wheat was purchased by exporters which need to comply with their contracts.""";0.0;2016-02-10 00:00:00
115388;has left Argentine mills facing a sharp jump in prices for what higher quality wheat is available.;0.0;2016-02-10 00:00:00
115388;"""Mills are currently buying the higher quality wheat at 2.800 pesos ($200) per tonne.";0.0;2016-02-10 00:00:00
115388;Wide premium The impact of the poor quality crop has also been seen in a sharp milling premium for wheat exports.;-0.4767;2016-02-10 00:00:00
115388;with exporters at southern Buenos Aires ports offering $180 a tonne for wheat with $10.5% protein.;0.0;2016-02-10 00:00:00
115388;but $20 less for wheat with 10% protein.;0.0;2016-02-10 00:00:00
115388;And it means that Argentina's 2015.16 wheat exports.;0.0;2016-02-10 00:00:00
115388;will now comprise a large proportion of feed wheat as well as milling supplies.;0.2732;2016-02-10 00:00:00
115388;a structural importer of wheat.;0.0;2016-02-10 00:00:00
115388;"Brazilian crop bureau Conab warned last month that the domestic wheat market has ""practically stopped"" in some areas of Brazil.";-0.4588;2016-02-10 00:00:00
115388;"with mills in the top producing state of Parana ""not buying [wheat] grain.""";0.2023;2016-02-10 00:00:00
115388;"""Farmers are not eager to yet sell their wheat and are waiting for Brazil to become more active.";0.2223;2016-02-10 00:00:00
115388;RELATED ARTICLES Argentine wheat crop gets second upgrade in two days Argentina shows revived wheat export prospects with Egyptian deal Dryness takes.;0.296;2016-02-10 00:00:00
115389;10  Feb 2016. by Mike Verdin 'Hammered' Paris wheat futures open to upward 'pop' Paris wheat futures.;0.0;2016-02-10 00:00:00
115389;Paris wheat futures for March on Wednesday fell to E149.00 a tonne .;0.0;2016-02-10 00:00:00
115389;While wheat markets worldwide have struggled  Chicago soft red winter wheat futures.;-0.34;2016-02-10 00:00:00
115389;are down nearly 5% over the past week  Paris futures have taken a particular dent from a rejection by Egypt of a cargo of French wheat over claims of ergot contamination.;-0.5423;2016-02-10 00:00:00
115389;which shipped the wheat.;0.0;2016-02-10 00:00:00
115389;'Possible short.term pop' But the fall in Paris wheat futures has reached a sufficient extent that a revival could be on the cards.;0.1027;2016-02-10 00:00:00
115389;"the decline in Paris futures ""was large enough to take the premium to Kansas City wheat down $1 a tonne to $7.""";0.0;2016-02-10 00:00:00
115389;This gap to Kansas City hard red winter wheat contracts.;-0.1027;2016-02-10 00:00:00
115389;and Minneapolis.traded spring wheat.;0.0;2016-02-10 00:00:00
115389;"""Look for a possible short.term pop in EU milling wheat if Egypt returns to the French market.""";0.0;2016-02-10 00:00:00
115389;French wheat prices have reached such a low level after the cargo rejection in Egypt that they appear competitive to many even distant destinations.;-0.5423;2016-02-10 00:00:00
115389;and(year.on.year change) Soft wheat: 5.201m hectares.;0.0;2016-02-10 00:00:00
115389;(.3.1%) Durum wheat: 351.000 hectares.;0.0;2016-02-10 00:00:00
115389;"(+0.2%) Source: Agreste ""So cheap is this sale that French traders will begin toying with the idea of exporting their milling wheat to Mexico or the south eastern US as feed.""";0.0;2016-02-10 00:00:00
115389;Already French wheat was seen as fulfilling most of an 850.000.tonne order last week by Algeria.;0.0;2016-02-10 00:00:00
115389;unusual.wheat imports from Argentina.;0.0;2016-02-10 00:00:00
115389;"An official US report overnight confirmed that Argentina has ""shipped two cargoes of feed wheat for a total of 39.000 tonnes to North Carolina"".";0.0;2016-02-10 00:00:00
115389;France's farm ministry unveiled a small trim to its forecasts for domestic sowings of winter wheat for the 2016 harvest.;0.0;2016-02-10 00:00:00
115389;and for durum the figure was trimmed by 3.000 hectares to 351.000 hectares.;0.0;2016-02-10 00:00:00
115389;after US hikes record world wheat stocks estimate Australian wheat prices to lose some of their resilience Canadian wheat area to drop this year.;-0.5859;2016-02-10 00:00:00
115389;exports too EU poised for third successive bumper wheat harvest Agrimoney Investment Forum  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.5719;2016-02-10 00:00:00
115568;such as major wheat producers Kansas and Oklahoma.;0.0;2016-02-11 00:00:00
115764;12  Feb 2016. by William Clarke and Mike Verdin Egypt buys wheat.;0.0;2016-02-12 00:00:00
115764;on Friday made its first purchase of wheat in more than three weeks.;0.0;2016-02-12 00:00:00
115764;of 60.000 tonnes of Romanian wheat.;0.0;2016-02-12 00:00:00
115764;Price premium Gasc paid $186.55 a tonne for its cargo of Romanian wheat.;0.0;2016-02-12 00:00:00
115764;that Ameropa offered wheat to Gasc at in the tender a week ago.;0.0;2016-02-12 00:00:00
115764;for three cargos of 25.000 tonnes of milling wheat.;0.0;2016-02-12 00:00:00
115764;The lowest Russian wheat offer was at $191.99 a tonne.;-0.3818;2016-02-12 00:00:00
115764;where ag consultancy Ikar quoted cash wheat prices in Russian Black Sea ports at just $181 a tonne earlier in the week.;0.0;2016-02-12 00:00:00
115764;French wheat was offered at $185.25 a tonne.;0.0;2016-02-12 00:00:00
115764;and the discount which would likely needed to attract a new buyer for the wheat.;0.3612;2016-02-12 00:00:00
115764;RELATED ARTICLES Egypt ditches second wheat tender this week.;0.0;2016-02-12 00:00:00
115764;as offers dry up Egypt axes wheat tender.;0.0;2016-02-12 00:00:00
115764;after ergot clampdown earns industry snub Shipping slump helps French wheat win Egyptian order  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.6369;2016-02-12 00:00:00
115968;building a record net short position in hard wheat.;-0.1027;2016-02-15 00:00:00
115968;Record bearish on hard wheat Adding pressure to prices.;-0.3818;2016-02-15 00:00:00
115968;soybeans and wheat  and lifted forecasts for world stocks of most of them too.;0.0;2016-02-15 00:00:00
115968;(.3.150) Kansas wheat: .26.317.;0.0;2016-02-15 00:00:00
115968;(.42.275) Chicago wheat: .81.045.;0.0;2016-02-15 00:00:00
115968;And hedge funds in the week to Tuesday hiked their net short in Chicago soft red winter wheat futures and options by a historically large 32.000 contracts.;0.0;2016-02-15 00:00:00
115968;while in Kansas City.traded hard red winter wheat speculators lifted their net short to a record 26.317 lots.;-0.1027;2016-02-15 00:00:00
115972;15  Feb 2016. by Mike Verdin India's wheat crop prospects not nearly as bad as feared India's wheat harvest will miss the official target  but far exceed market estimates.;0.0323;2016-02-15 00:00:00
115972;the second.ranked wheat producing country after China.;0.0;2016-02-15 00:00:00
115972;"as ""deficient to scanty rainfall across the major wheat growing areas .";0.1779;2016-02-15 00:00:00
115972;Exports 'effectively stopped' Indian wheat prices have proven relatively stable despite the fears of a second successive poor wheat harvest this year.;0.5472;2016-02-15 00:00:00
115972;"""Despite lower 2015 wheat production and continued government open market sales scheme for wheat.";-0.296;2016-02-15 00:00:00
115972;the expectations of a weaker harvest have put the brakes on India's wheat exports.;-0.4404;2016-02-15 00:00:00
115972;"""Relatively weak international prices and tight domestic supplies have made Indian wheat exports uncompetitive.""";-0.4404;2016-02-15 00:00:00
116281;by tapping into the national food reserves and allocating more than $300m [210m] to buy wheat in the international market.;0.0;2016-02-17 00:00:00
116283;says CBH Australian wheat exports 'could fall to six.year low' .;-0.2732;2016-02-17 00:00:00
116286;Australia's top wheat exporter.;0.2023;2016-02-17 00:00:00
116428;But CF said that a projected fall in wheat acreages would offset the higher corn planting.;0.0;2016-02-18 00:00:00
116429;18  Feb 2016. by Mike Verdin EU wheat stocks poised for rapid run.down in 2016.17 European Union wheat stocks will retreat more strongly than previously expected in 2016.17 from the elevated levels expected at the close of this season although that will not help prices for now.;0.4469;2016-02-18 00:00:00
116429;The influential analysis groupcut to 13.3m tonnes its forecast for soft wheat stocks in the EU at the close of the 2016.17 season.;0.4404;2016-02-18 00:00:00
116429;but lowered by 500.000 tonnes to 142.6m tonnes its soft wheat harvest forecast.;-0.1901;2016-02-18 00:00:00
116429;EU wheat forecasts 2016.17. change on previous.;0.0;2016-02-18 00:00:00
116429;(17.2m tonnes) Source: Strategie Grains Ukraine is expected by analysts to see its wheat output fall to some 18m tonnes this year.;0.0;2016-02-18 00:00:00
116429;The group also lifted its estimate for EU soft wheat exports this season.;0.0;2016-02-18 00:00:00
116429;the EU's first and second.ranked wheat producing countries respectively.;0.34;2016-02-18 00:00:00
116429;the weakened French wheat exports were underlined too by FranceAgriMer.;-0.3182;2016-02-18 00:00:00
116429;French soft wheat inventories were nowforecast ending 2015.16 above 6.0m tonnes for the first time in 17 years.;0.0;2016-02-18 00:00:00
116429;Export performance France in the first half of 2015.16 exported 7.94m tonnes of soft wheat.;0.0;2016-02-18 00:00:00
116429;FranceAgriMer forecasts for French wheat 2015.16. change on previous.and (year.ago figure) Production: 40.901m tonnes.;0.0;2016-02-18 00:00:00
116429;better known as a shipper of feed wheat but which had a high quality harvest last year.;0.2382;2016-02-18 00:00:00
116429;have faded amidst the confusion over allowable ergot contamination levels which has seen the North African cargo reject a cargo of French wheat.;-0.5994;2016-02-18 00:00:00
116429;RELATED ARTICLES EU poised for third successive bumper wheat harvest EU cuts wheat stocks estimate.;0.2263;2016-02-18 00:00:00
116429;export demand Autumn dryness lends double blow to 2016 rapeseed prospects EU wheat exports to rise.;0.1779;2016-02-18 00:00:00
116430;and wheat futures flat.;0.0;2016-02-18 00:00:00
116592;CF says Argentina 'back in style' in soybean crushing Milling wheat prices soar in Argentina.;-0.3612;2016-02-19 00:00:00
116593;Egypt looks like importing more wheat too than previously thought  12.4m tonnes in 2024.25. an upgrade of 900.000 tonnes.;0.3612;2016-02-19 00:00:00
116593;"""Egypt and Indonesia remain the world's leading wheat importers"" over the forecast period.";0.0;2016-02-19 00:00:00
116596;19  Feb 2016. by Agrimoney.com Offer price cuts lure Egypt to buy big in wheat A reduction in the risk premium that wheat merchants are demanding in trades with Egypt lured the country's Gasc grain authority to make its biggest purchase of the grain in three months at tender.;-0.5994;2016-02-19 00:00:00
116596;has also purchased 30.000 tonnes of US hard red spring wheat  the first purchase of the high.protein variety since 2010. separate data showed.;-0.1027;2016-02-19 00:00:00
116596;Gasc said it had bought 240.000 tonnes of wheat  60.000 tonnes from France.;0.0;2016-02-19 00:00:00
116596;The purchase follows a furore over the country's rejection of cargos and French and Canadian wheat over contamination with ergot.;-0.5423;2016-02-19 00:00:00
116596;the price offered to Gasc for Friday's wheat tender appeared to include less in the way of risk premium.;-0.2732;2016-02-19 00:00:00
116596;Gasc wheat purchases at tender February 19 60.000 tonnes of French wheat from Soufflet at $183 a tonne plus $8.40 a tonne freight 60.000 tonnes of Russian wheat from Union at $187.90 a tonne plus $6.60 a tonne freight A further 60.000 tonnes of Russian wheat from Union at $187.90 a tonne plus $6.60 a tonne freight 60.000 tonnes of Russian wheat from Louis Dreyfus at $188.65 a tonne plus $6.60 a tonne freight A tender before Christmas.;0.0;2016-02-19 00:00:00
116596;on Friday sold Gasc wheat at $183 a tonne.;0.0;2016-02-19 00:00:00
116596;Russia's Union Co. which was last week offering Gasc wheat at $191.91 a tonne.;0.0;2016-02-19 00:00:00
116596;US purchase The purchase of US spring wheat was revealed in separate data.;0.0;2016-02-19 00:00:00
116596;RELATED ARTICLES Egypt buys wheat.;0.0;2016-02-19 00:00:00
116596;but pays premium for ergot furore Egypt ditches second wheat tender this week.;0.0;2016-02-19 00:00:00
116805;(+10.411) Kansas wheat: .23.998.;0.0;2016-02-22 00:00:00
116805;(+3.807) Chicago wheat: .84.367.;0.0;2016-02-22 00:00:00
116805;hedge funds extended their net short in wheat by more than 3.000 lots to a historically high.;0.0;2016-02-22 00:00:00
116805;in Kansas City.traded hard red winter wheat futures and options.;-0.1027;2016-02-22 00:00:00
116805;Concerns over dryness in the US Plains has improved sentiment somewhat in the hard red winter wheat market.;0.4522;2016-02-22 00:00:00
116809;22  Feb 2016. by Agrimoney.com European winter wheat crop at risk  European winter crops remain vulnerable to frost.;-0.4588;2016-02-22 00:00:00
116809;the analyst UkrAgroConsult said that conditions of winter wheat have not improved in the Ukraine.;-0.3724;2016-02-22 00:00:00
116809;30.1% of winter wheat was in good condition.;0.4404;2016-02-22 00:00:00
116887;Stephen Crabb: The Welsh secretarytoldthe Cardiff Business Club that if the prime ministers renegotiation is successful and he secures the reforms he has spelt out.;0.7269;2016-02-22 00:00:00
117133;24  Feb 2016. by Mike Verdin Stricken wheat futures to stay weak .;-0.7351;2016-02-24 00:00:00
117133;but cotton price to revive Rabobank offered little consolation for wheat growers.;0.4767;2016-02-24 00:00:00
117133;The bank slashed by up to $0.35 a bushel its forecast for Chicago wheat prices.;-0.2263;2016-02-24 00:00:00
117133;which also trimmed its forecasts for Paris wheat futures by up to E15 a tonne.;0.0;2016-02-24 00:00:00
117133;"""Ferocious competition abroad is dragging global wheat prices lower.";-0.3818;2016-02-24 00:00:00
117133;"""In a global market where export countries are aggressively looking for destinations for their wheat.";-0.3182;2016-02-24 00:00:00
117133;"northern hemisphere winter wheat crops have ""made it through winter without any unusually high winter damage.";-0.5367;2016-02-24 00:00:00
117133;The comments came even as wheat futures tumbled.;0.0;2016-02-24 00:00:00
117142;24  Feb 2016. by Agrimoney.com UK wheat stocks even larger than thought The UK government upped its idea of UK wheat supplies.;0.0;2016-02-24 00:00:00
117142;The move adds further pressure to wheat prices in the EU's third largest grower.;-0.296;2016-02-24 00:00:00
117142;saw wheat production in the 2015.16 season at 16.444m tonnes.;0.0;2016-02-24 00:00:00
117142;Prices sag May wheat prices in London closed down 0.5%.;0.0;2016-02-24 00:00:00
117142;The fall in UK wheat prices comes despite a drop in the pound sterling.;0.2057;2016-02-24 00:00:00
117298;its forecast for world inventories of coarse grains and wheat at the close of 2015.16.;0.0;2016-02-25 00:00:00
117298;its forecast for world wheat output  albeit representing a 21m.tonne drop year on year.;-0.2732;2016-02-25 00:00:00
117300;25  Feb 2016. by Mike Verdin US wheat area to hit 46.year low as crop price outlook darkens US wheat sowings will fall to their lowest in 46 years as farmers cut back crop sowings in the face of prices poised to return to levels not seen in a decade.;-0.5859;2016-02-25 00:00:00
117300;Area will be lost in particular to wheat.;-0.3182;2016-02-25 00:00:00
117300;"""Spring wheat area is expected to follow suit.";0.0;2016-02-25 00:00:00
117300;"leaving all.wheat area down 3.6m acres from last year.""";0.0;2016-02-25 00:00:00
117300;this would be the smallest all.wheat area since 1970.;0.0;2016-02-25 00:00:00
117300;markets headed lower in line with the USDA estimates for farmgate prices in 2016.17. with wheat futures for May standing 0.3% lower at $4.49  a bushel in morning deals in Chicago.;-0.5267;2016-02-25 00:00:00
117300;"""neutral to bearish"" for soybeans and ""somewhat supportive"" for wheat prices.";0.228;2016-02-25 00:00:00
117301;RELATED ARTICLES US wheat area to hit 46.year low as crop price outlook darkens US farmland prices extend decline .;-0.1027;2016-02-25 00:00:00
117302;25  Feb 2016. by Agrimoney.com Egypt makes biggest wheat purchase of the season Egypt made its largest grain purchase this season .making up for lost time.;-0.3182;2016-02-25 00:00:00
117302;bought 300.000 tonnes of wheat in an open tender.;0.0;2016-02-25 00:00:00
117302;Sellers slashed wheat offers to the lowest levels seen in 2015.16. but participation was still low by historical standards.;-0.5994;2016-02-25 00:00:00
117302;Priced to move Gasc wheat purchases at tender February 25 60.000 tonnes of French wheat from Soufflet at $175.00 a tonne plus $8.98 a tonne freight 60.000 tonnes of Romanian wheat from Ameropa at $179.65 a tonne plus $4.33 a tonne freight A further 60.000 tonnes of Romanian wheat from Ameropa at $179.65 a tonne plus $4.33 a tonne freight 60.000 tonnes of Ukrainian wheat from Louis Dreyfus at $179.00 a tonne plus $8.70 a tonne freight Gasc paid an average of $177.06 a tonne.;0.0;2016-02-25 00:00:00
117302;for the wheat bought on Thursday.;0.0;2016-02-25 00:00:00
117302;Soufflet offered French wheat for $175 a tonne.;0.0;2016-02-25 00:00:00
117302;And Ameropa offered Romanian wheat at $179.65.;0.0;2016-02-25 00:00:00
117302;wheat reserves will last until June of this year.;0.0;2016-02-25 00:00:00
117302;On Thursday Egypt's Central Agency for Public Mobilization and Statistics reported that wheat reserves were down 38.7% year.on.year at the end of 2014.15. at 800.000 tonnes.;0.0;2016-02-25 00:00:00
117302;Tunisia received offers for durum wheat in a state tender.;0.0;2016-02-25 00:00:00
117302;And Saudi Arabia announced its first international tender for wheat this year.;0.0;2016-02-25 00:00:00
117302;for 770.000 tonnes of hard wheat.;-0.1027;2016-02-25 00:00:00
117302;This week Saudi Arabia announced that it had 1.8m tonnes of wheat in reserve.;0.0;2016-02-25 00:00:00
117303;wheat crops receive further upgrades Argentina's wheat and corn crops received further upgrades .;0.0;2016-02-25 00:00:00
117303;raised by 300.000 tonnes to 11.3m tonnes its estimate for the newly.finished wheat harvest.;0.0;2016-02-25 00:00:00
117303;Growers' profitability prospects have been enhanced by the removal by the country's new government of export quotas and taxes on corn and wheat.;0.5106;2016-02-25 00:00:00
117303;RELATED ARTICLES Buenos Aires exchange enters Argentine corn crop debate Argentina 'back in style' in soybean crushing Milling wheat prices soar in Argentina.;-0.3612;2016-02-25 00:00:00
